#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19D0B
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 0.1 Hz
#Stop: 1e+07 Hz
#Steps: 81
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.53139 V
#Offset: -3.93045e-05 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.54075 V
#Offset: 6.34596e-06 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm)
125892.5411794166,0.04390849565478094,33.47430801310013,33.47429818355452
158489.3192461114,0.1379440979206539,33.47523751553699,33.47514049706199
199526.2314968879,0.313428251919537,33.53761333206772,33.53711153041105
251188.6431509582,0.390447725478171,33.56616931810422,33.56538993563259
316227.7660168379,0.4337749414239759,33.57528726927126,33.57432505604574
398107.1705534969,0.5467818163076222,33.56847264513263,33.56694408984551
501187.2336272725,0.6909238787554625,33.53369841893614,33.53126026379926
630957.344480193,0.8823777526890244,33.5627465854644,33.55876658842282
794328.2347242822,1.117014034021817,33.57537807086955,33.56899765252765
1000000,1.411836802326569,33.57865462532033,33.56846085009766
1258925.411794166,1.743576340822789,33.61722748314274,33.60166298751564
1584893.192461114,2.191373009438922,33.60267103646185,33.57809690286893
1995262.314968879,2.787928733154881,33.66121925262144,33.62137806938929
2511886.431509582,3.469275337901196,33.72655855516331,33.66475099329614
3162277.66016838,4.3754496613501,33.79402342225321,33.69553187618796
3981071.705534969,5.510153796863995,33.92731694325811,33.77054550287531
5011872.336272725,6.933197915184179,34.13979320881986,33.89014823964698
6309573.44480193,8.619421302235965,34.46631712257999,34.07704202218518
7943282.347242822,10.7464888754076,34.91512037758668,34.30277292820594
10000000,13.11698297843118,35.38475143523837,34.46151879277803
