#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19D0B
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 0.1 Hz
#Stop: 1e+07 Hz
#Steps: 81
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 0.02 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.53139 V
#Offset: -3.93045e-05 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.54075 V
#Offset: 6.34596e-06 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm)
0.1,-26.42264333686014,15797.92259708801
0.1258925411794166,-35.9993460950083,15352.5096090208
0.1584893192461114,-26.46928927424571,11706.38840310278
0.1995262314968879,-37.31052358182987,13448.63747705107
0.2511886431509582,-49.10234788862117,10991.64212561294
0.3162277660168379,-46.79919126814314,8307.187648916264
0.3981071705534969,-49.12243043256246,9050.292777337441
0.5011872336272725,-52.43599302882927,7500.740853331472
0.6309573444801929,-55.11251739140492,6912.489935757257
0.7943282347242822,-56.37567537381749,6115.13401942386
1,-64.64246714160551,5014.037982440771
1.258925411794166,-66.89079776513199,4255.254919110806
1.584893192461114,-69.93544770416121,3509.372131526697
1.995262314968879,-72.01703822171721,2830.454896969953
2.511886431509582,-74.74211275115375,2336.97331660709
3.162277660168379,-76.42770504079239,1824.694803975861
3.981071705534969,-77.05340875216338,1486.650151544729
5.011872336272725,-78.27091682615955,1216.696089874827
6.30957344480193,-79.08131280697509,980.7719304484978
7.943282347242822,-79.36018965960791,803.206973964257
10,-79.61338624577142,641.0356564841092
12.58925411794166,-79.26238131369331,519.534553045438
15.84893192461114,-78.85106583614636,422.4732183810257
19.95262314968879,-78.18798253574056,341.3198402080722
25.11886431509582,-77.22342123161665,275.4376678611287
31.62277660168379,-75.83925476726651,223.4472357519182
39.81071705534969,-74.10946058171469,181.5090252427413
50.11872336272725,-71.81003482784224,147.604245465914
63.09573444801929,-69.01338761358056,121.2089677886133
79.43282347242821,-65.44316628131781,100.094791893614
100,-61.37015846630338,83.10680517022946
125.8925411794166,-56.6563365668604,70.71623566688179
158.4893192461114,-51.54535045352711,60.4453372443627
199.5262314968879,-46.28982416106801,52.93343088942871
251.1886431509582,-40.37965681642912,47.60557834095746
316.227766016838,-34.67238855574304,43.10316627102737
398.1071705534969,-29.80301728869731,40.23290766039921
501.1872336272725,-24.76105959744681,38.49142603998175
630.9573444801929,-20.50191226342358,36.89926262109898
794.3282347242822,-17.50132436826558,36.13090546936119
1000,-14.12190499517106,35.24417540406292
1258.925411794166,-11.74480832777206,34.54929995700311
1584.893192461114,-9.386727727986557,33.83273566180603
1995.262314968879,-7.338790805922939,34.24974543060846
2511.886431509582,-6.746681000617338,33.48545914452821
3162.277660168379,-6.057590894714894,33.69085566290335
3981.071705534969,-3.782323396693938,33.16652374877205
5011.872336272725,-3.486336667695708,33.1693691498018
6309.57344480193,-3.728430672816874,33.42522103220006
7943.282347242822,-2.298872862089961,32.45758030223719
10000,-1.981389943738183,33.52976734315185
12589.25411794166,-2.144728498685755,33.62275748641496
15848.93192461114,-2.010922064246966,33.17724837162572
19952.62314968879,-0.8873236921519513,32.99977474902852
25118.86431509582,-1.557686835144396,33.36830422991886
31622.77660168379,-1.020044275789675,33.47835574799107
39810.71705534969,-0.8345359650614868,33.27096363369994
50118.72336272724,-0.3114550004415351,33.17510284328043
63095.73444801931,-0.3693830231555217,32.91517920085093
79432.82347242821,-1.78048758265442,33.94285879479322
100000,0.3670004340826517,33.47149952656398
125892.5411794166,2.478688658520869,32.54951655842677
158489.3192461114,1.946683732245625,32.36105877489713
199526.2314968879,1.098890349229861,33.86217656200291
251188.6431509582,-1.084276423017589,32.44380707410163
316227.7660168379,0.4692042802802945,33.33161907653583
398107.1705534969,1.607053938008617,32.72313989694553
501187.2336272725,2.194789539479664,32.92025603065868
630957.344480193,0.09454909046928028,33.07664413663355
794328.2347242822,0.6673661598415946,33.54607141716861
1000000,-0.06998938353680309,33.20869169451504
1258925.411794166,1.076369052726909,33.35156703095714
1584893.192461114,2.730327005861724,32.92218827515466
1995262.314968879,1.834802589829227,33.49369714402939
2511886.431509582,1.974664755956765,33.18936320441012
3162277.66016838,2.895474225649355,33.89493829839805
3981071.705534969,4.267078727126155,34.06422577606135
5011872.336272725,4.631373205315776,34.7821746153703
6309573.44480193,8.060020938820545,35.87055810790351
7943282.347242822,10.14508726673009,35.14821540071249
10000000,14.07648828500948,36.77131747887721
