#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19D0B
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 0.1 Hz
#Stop: 1e+07 Hz
#Steps: 81
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 0.1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.53139 V
#Offset: -3.93045e-05 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.54075 V
#Offset: 6.34596e-06 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm)
7.943282347242822,-80.43170790672282,770.5367216808021,128.0809745956121
10,-80.13577542611642,622.3151249306643,106.6112718726885
12.58925411794166,-79.66234572199956,503.0134119921649,90.26514158447547
15.84893192461114,-78.99059381524653,405.8076787169267,77.49715143074285
19.95262314968879,-78.14586090673291,328.0214408515279,67.38245878710009
25.11886431509582,-76.87670077088725,265.7360900928972,60.33467620283515
31.62277660168379,-75.23282445656604,216.0487045468154,55.0690492203144
39.81071705534969,-73.2465008040224,175.8898585770911,50.70108701201966
50.11872336272725,-70.79038979395223,143.7886158497285,47.3100553852282
63.09573444801929,-67.81819944879152,118.2740618491262,44.65397866554011
79.43282347242821,-64.22857515326571,98.02070185767732,42.61763962044006
100,-60.06522842308659,82.15982623904399,40.99888290266307
125.8925411794166,-55.37426851827622,69.77711360790231,39.64828800400858
158.4893192461114,-50.18934706485481,60.24506238784349,38.57205388182081
199.5262314968879,-44.71640636672526,52.99870144638957,37.66077289846717
251.1886431509582,-39.09536882794617,47.65835711964034,36.98752616965758
316.227766016838,-33.71413427928547,43.76438647878295,36.40397040107656
398.1071705534969,-28.6650299644831,40.92268490810625,35.90716385650316
501.1872336272725,-24.1137652117856,38.88778593834992,35.4942841385524
630.9573444801929,-20.07447681227202,37.52503466550195,35.24528549638125
794.3282347242822,-16.62507937977721,36.43091292821687,34.90800720571157
1000,-13.64254259265402,35.68586557807929,34.67902948026508
1258.925411794166,-11.3428935776906,35.11533938770364,34.42945575585708
1584.893192461114,-9.315779686416461,34.76120582976247,34.30274626776897
1995.262314968879,-7.650542878374299,34.40585394858566,34.09958975780138
2511.886431509582,-6.290756360037306,34.30256017961189,34.09601232750688
3162.277660168379,-5.21328445614671,33.9819922581877,33.84142092192005
3981.071705534969,-4.209310885747475,33.85500757316319,33.76368580406832
5011.872336272725,-3.55660927363558,33.74614860819545,33.68115332968247
6309.57344480193,-3.09959601999872,33.71775306834977,33.66842573542208
7943.282347242822,-2.351920364023265,33.54926524157757,33.5210039507312
10000,-2.059838127527876,33.50483671488963,33.4831870262916
12589.25411794166,-1.620360457068408,33.46110374680211,33.44772364774293
15848.93192461114,-1.376169445324502,33.40329774511192,33.39366307103801
19952.62314968879,-1.198145052631879,33.40225173208638,33.39494869584917
25118.86431509582,-0.8112480834296548,33.29189483029354,33.28855777528538
31622.77660168379,-0.672832962257725,33.25538658620947,33.25309362731918
39810.71705534969,-0.6179732490927502,33.33602289255376,33.33408391104931
50118.72336272724,-0.6235605273005,33.16201693849249,33.16005304188037
63095.73444801931,-0.1889194612287427,33.19809843846464,33.19791797431014
79432.82347242821,-0.7021307224268271,33.3847056208157,33.38219891823277
100000,0.2612026557388809,33.05809777150067,33.05775424754846
125892.5411794166,0.0320477523044845,33.60146900759189,33.60146375131611
158489.3192461114,0.1053205389197508,33.30926300104815,33.30920672601153
199526.2314968879,-0.3285940156272547,33.20474267206402,33.20419660879128
251188.6431509582,-0.1889837374482357,33.47237791744205,33.47219583847573
316227.7660168379,0.1286173591352116,33.23704557678247,33.23696183423927
398107.1705534969,0.8218229411540832,33.28471354821364,33.2812896674012
501187.2336272725,0.9410022199964116,33.51317692475595,33.50865720119656
630957.344480193,0.6220932967078293,33.20819666800171,33.20623928050968
794328.2347242822,0.8385678050552267,33.13799033406539,33.13444122354759
1000000,1.248266920802837,33.40662230617996,33.39869446297711
1258925.411794166,1.479126243617194,33.4311692764557,33.42002985407181
1584893.192461114,2.171282356650895,33.32774750059134,33.30381922877496
1995262.314968879,2.529819582100319,33.33730667748227,33.30481562408053
2511886.431509582,3.43503243618914,33.54570487600743,33.48543597676691
3162277.66016838,4.238342049077575,33.72608305550487,33.63385042333957
3981071.705534969,5.144548645088252,33.74828123248042,33.61233124942224
5011872.336272725,6.418323228632936,33.88307004900533,33.67069843730882
6309573.44480193,8.324053756092267,34.35637695328464,33.99443591128506
7943282.347242822,10.43449547113035,34.73363985156988,34.15923607837434
10000000,12.95298724444099,35.43967751730469,34.53789065583899
