#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19D0B
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 0.1 Hz
#Stop: 1e+07 Hz
#Steps: 81
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 0.1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.53139 V
#Offset: -3.93045e-05 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.54075 V
#Offset: 6.34596e-06 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm)
0.1,-27.93702006739971,5311.733956506017
0.1258925411794166,-29.96634428759779,5691.009215026618
0.1584893192461114,-29.95638121204463,5766.669468846927
0.1995262314968879,-31.32717777707832,5622.121105194306
0.2511886431509582,-32.53758595300206,5422.235826836049
0.3162277660168379,-33.2057472321172,5081.439057108307
0.3981071705534969,-34.37999375292652,4805.716300515045
0.5011872336272725,-35.08600202051095,4522.748667004494
0.6309573444801929,-35.77743128729708,4166.357081205691
0.7943282347242822,-36.64126538216541,3871.353018933111
1,-37.49549908889231,3546.368326310213
1.258925411794166,-39.06736736290079,3239.880576500311
1.584893192461114,-40.01954843554333,2968.806021107294
1.995262314968879,-40.75116420009556,2704.164231280768
2.511886431509582,-42.38378349913414,2465.070086443537
3.162277660168379,-43.46384348283766,2229.966408739921
3.981071705534969,-44.75181770903171,2007.88450070536
5.011872336272725,-45.76226076134093,1799.732172537209
6.30957344480193,-47.18561951305948,1615.923241752062
7.943282347242822,-48.4318313753302,1443.821309075591
10,-49.33355070647085,1279.883358732819
12.58925411794166,-50.45171119702047,1136.920128324701
15.84893192461114,-51.49532789472556,1001.248650983191
19.95262314968879,-52.44438045919398,881.0412293767927
25.11886431509582,-53.26608538132211,772.3650349463487
31.62277660168379,-53.86835706834993,676.4288768850834
39.81071705534969,-54.44125081480269,589.801824247515
50.11872336272725,-54.88989574690884,513.1321890793247
63.09573444801929,-55.09362583896124,445.6827919003553
79.43282347242821,-55.31922279525392,386.0632209817231
100,-55.35677945528958,334.1226114834645
125.8925411794166,-55.23705335975463,289.0206682545194
158.4893192461114,-54.916599790112,250.0005612925694
199.5262314968879,-54.44771565495218,216.4188498361624
251.1886431509582,-53.82473567102176,187.1431975909101
316.227766016838,-52.90899616254708,162.0074261943973
398.1071705534969,-51.83698318173467,140.3985843114946
501.1872336272725,-50.4494492542606,121.7428038222638
630.9573444801929,-48.65257326347297,105.8491819800325
794.3282347242822,-46.6533271068375,92.43990277226395
1000,-44.10005718171315,81.26263417123208
1258.925411794166,-41.2862440328418,71.95323577391794
1584.893192461114,-37.90206373810326,64.26663753413487
1995.262314968879,-34.22066338871127,58.09455297318711
2511.886431509582,-30.51605268409801,53.39819601098683
3162.277660168379,-26.8462404455648,49.75617209531667
3981.071705534969,-23.28055241933919,46.79415005666327
5011.872336272725,-19.73528660776327,44.6514644895207
6309.57344480193,-16.6217276387181,43.13409414289141
7943.282347242822,-13.9430822248479,41.9795140299471
10000,-11.57997953691968,41.17263558444554
12589.25411794166,-9.643224757717336,40.59429036635881
15848.93192461114,-7.888658972651105,39.96443312171033
19952.62314968879,-6.476885324458202,39.6100027361942
25118.86431509582,-5.412306849028069,39.39149981311821
31622.77660168379,-4.543357103557587,39.21003340426208
39810.71705534969,-3.751157787208198,39.00417768003959
50118.72336272724,-3.189885271989507,39.23703226675461
63095.73444801931,-2.368037727639769,38.75548499906446
79432.82347242821,-2.019792520068254,38.81769168107128
100000,-1.840820792237034,38.91796578747125
125892.5411794166,-1.412441844363779,38.82632255468374
158489.3192461114,-0.8151530176912272,38.84031835100311
199526.2314968879,-0.5653587763601621,38.41810313254208
251188.6431509582,0.08627954168495336,38.56727687793703
316227.7660168379,0.03580075188681112,38.54982977993756
398107.1705534969,-0.02930915479964648,38.76230155998761
501187.2336272725,0.775652400710617,38.69527293823308
630957.344480193,0.6345215515191652,38.68222679890724
794328.2347242822,0.6558536358509406,38.89292927780407
1000000,0.8413269182877581,38.6992877756058
1258925.411794166,1.668552046860326,38.7810204694456
1584893.192461114,1.913713708891906,38.79891407221916
1995262.314968879,2.516854277462594,38.90279914264539
2511886.431509582,3.047744960632432,38.91516829899236
3162277.66016838,4.109203398414771,39.07432146045496
3981071.705534969,5.023828778036207,39.10023561078317
5011872.336272725,6.413139613212797,39.36135172342625
6309573.44480193,7.536214711420111,39.68787428354788
7943282.347242822,9.616375284230235,40.21588496544612
10000000,11.87689021697535,41.12079103805801
