#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19D0B
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 0.1 Hz
#Stop: 1e+07 Hz
#Steps: 81
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 0.01 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.53139 V
#Offset: -3.93045e-05 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.54075 V
#Offset: 6.34596e-06 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm)
1258925.411794166,2.36065873362918,22.53929915770731,22.52017113287871
1584893.192461114,7.590890777166167,23.85890904955831,23.64982280350309
1995262.314968879,7.271528033728288,22.46075538227192,22.28011390985124
2511886.431509582,11.29949295432318,22.36729631298062,21.93373742167622
3162277.66016838,10.78404490568776,22.65778493912401,22.25763469286064
3981071.705534969,14.8892041354017,24.4237200590241,23.60368173919282
5011872.336272725,16.2110069178297,25.36754895562103,24.35893703117246
6309573.44480193,21.16821230370276,27.33523125290524,25.49076703455854
7943282.347242822,29.51112912322063,28.41947066573936,24.73232942957793
10000000,31.71180218377854,32.18490875923852,27.37979364270413
