#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19D0B
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 0.1 Hz
#Stop: 1e+07 Hz
#Steps: 81
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 0.5 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.53139 V
#Offset: -3.93045e-05 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.54075 V
#Offset: 6.34596e-06 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm)
1995.262314968879,-13.12849404469547,25.1035690179104,24.44744029215834
2511.886431509582,-11.38641981002601,24.4075942496416,23.92720387313345
3162.277660168379,-9.768447889315624,23.87264921761735,23.52653116957914
3981.071705534969,-8.291331532065801,23.42638319585478,23.18152168678899
5011.872336272725,-6.9503128532675,23.11860587513692,22.94871796825652
6309.57344480193,-5.856089211467754,22.87266091520417,22.75329544980201
7943.282347242822,-4.764313697262329,22.68501383625467,22.60663221708533
10000,-3.940264303108012,22.54879716920144,22.49549711400585
12589.25411794166,-3.231837010978404,22.43326157283854,22.39758353933316
15848.93192461114,-2.625621588775129,22.38332618623308,22.35982782208839
19952.62314968879,-2.192288545606895,22.31406477842746,22.29773253392852
25118.86431509582,-1.624337192825673,22.27429538832541,22.26534479132698
31622.77660168379,-1.287627767945508,22.23513489051673,22.22952018611262
39810.71705534969,-1.022079400634707,22.23507794159075,22.23154024038312
50118.72336272724,-0.7562569651201599,22.21030433495363,22.20836964347471
63095.73444801931,-0.3557216846334598,22.17182421317146,22.17139690081441
79432.82347242821,-0.0229016028363752,22.1744420203017,22.17444024893208
100000,0.1742281727864772,22.1879991725522,22.18789658862765
125892.5411794166,0.4618493283826299,22.24279376426758,22.24207114031008
158489.3192461114,0.6173176034563648,22.20073512789938,22.19944656620517
199526.2314968879,0.8759348517411254,22.27454516972009,22.27194220226298
251188.6431509582,1.220209548219964,22.27487383393334,22.26982265892326
316227.7660168379,1.438299359089651,22.25578108234546,22.24876905909214
398107.1705534969,1.884920624483015,22.26617754632971,22.25412947942293
501187.2336272725,2.404286532407663,22.28923241385511,22.26961107803632
630957.344480193,2.89093160917357,22.31676219460129,22.28836081596619
794328.2347242822,3.716693085469955,22.34233952506499,22.29534854630156
1000000,4.702817506286769,22.38096806640055,22.30561932140346
1258925.411794166,5.903981214314181,22.4362452356036,22.31723603505701
1584893.192461114,7.310731099566597,22.52364945323991,22.34054630278213
1995262.314968879,9.236837796686086,22.6298028700316,22.33636825626968
2511886.431509582,11.50624364518941,22.81312004669303,22.35464416279482
3162277.66016838,14.26178069623713,23.10661277560087,22.39447337417513
3981071.705534969,17.70195481219219,23.53224592845388,22.41802015104142
5011872.336272725,21.88421461495607,24.22230361031466,22.47681969106586
6309573.44480193,26.4740883684126,25.20806655395645,22.5646493763971
7943282.347242822,31.96747513041254,26.66620880630154,22.62224561960537
10000000,37.68830848215728,28.62271809637158,22.6505393624184
